zeta,k_1,k_2
0,6.46131626005552,3.10143180482667
0.001001001001001,6.46131306166552,3.09954796944576
0.002002002002002,6.46130347218601,3.0976648501755
0.003003003003003,6.46128750014709,3.09578244451663
0.004004004004004,6.46126515407129,3.09390074997909
0.005005005005005,6.46123644247367,3.09201976408219
0.00600600600600601,6.46120137386178,3.0901394843548
0.00700700700700701,6.46115995673563,3.08825990833563
0.00800800800800801,6.46111219958773,3.08638103357336
0.00900900900900901,6.46105811090314,3.08450285762692
0.01001001001001,6.46099769915937,3.08262537806563
0.011011011011011,6.46093097282648,3.08074859246951
0.012012012012012,6.46085794036702,3.07887249842938
0.013013013013013,6.46077861023609,3.07699709354718
0.014014014014014,6.46069299088131,3.0751223754361
0.015015015015015,6.46060109074283,3.07324834172085
0.016016016016016,6.46050291825333,3.07137499003784
0.017017017017017,6.46039848183807,3.06950231803542
0.018018018018018,6.4602877899148,3.06763032337408
0.019019019019019,6.46017085089388,3.06575900372667
0.02002002002002,6.46004767317821,3.06388835677863
0.021021021021021,6.45991826516324,3.06201838022817
0.022022022022022,6.45978263523702,3.06014907178654
0.023023023023023,6.45964079178017,3.0582804291782
0.024024024024024,6.45949274316585,3.05641245014106
0.025025025025025,6.45933849775987,3.05454513242671
0.026026026026026,6.4591780639206,3.05267847380059
0.027027027027027,6.45901144999901,3.05081247204227
0.028028028028028,6.45883866433867,3.04894712494564
0.029029029029029,6.45865971527577,3.04708243031911
0.03003003003003,6.4584746111391,3.04521838598587
0.031031031031031,6.4582833602501,3.04335498978408
0.032032032032032,6.4580859709228,3.04149223956708
0.033033033033033,6.45788245146388,3.03963013320366
0.034034034034034,6.45767281017267,3.03776866857822
0.035035035035035,6.45745705534111,3.03590784359103
0.036036036036036,6.45723519525382,3.03404765615844
0.037037037037037,6.45700723818805,3.03218810421309
0.038038038038038,6.45677319241374,3.03032918570414
0.039039039039039,6.45653306619347,3.02847089859748
0.04004004004004,6.4562868677825,3.02661324087598
0.041041041041041,6.45603460542877,3.02475621053968
0.042042042042042,6.4557762873729,3.02289980560599
0.043043043043043,6.4555119218482,3.02104402410999
0.044044044044044,6.45524151708068,3.01918886410456
0.045045045045045,6.45496508128905,3.01733432366066
0.046046046046046,6.45468262268472,3.01548040086752
0.047047047047047,6.45439414947182,3.01362709383289
0.048048048048048,6.45409966984721,3.01177440068321
0.049049049049049,6.45379919200044,3.00992231956388
0.0500500500500501,6.45349272411384,3.00807084863946
0.0510510510510511,6.45318027436243,3.00621998609388
0.0520520520520521,6.452861850914,3.00436973013069
0.0530530530530531,6.4525374619291,3.00252007897324
0.0540540540540541,6.45220711556099,3.00067103086491
0.0550550550550551,6.45187081995575,2.99882258406936
0.0560560560560561,6.45152858325219,2.99697473687071
0.0570570570570571,6.4511804135819,2.99512748757379
0.0580580580580581,6.45082631906925,2.9932808345043
0.0590590590590591,6.4504663078314,2.99143477600912
0.0600600600600601,6.45010038797832,2.98958931045645
0.0610610610610611,6.44972856761274,2.98774443623604
0.0620620620620621,6.44935085483022,2.98590015175946
0.0630630630630631,6.44896725771914,2.98405645546023
0.0640640640640641,6.44857778436067,2.98221334579413
0.0650650650650651,6.44818244282883,2.98037082123932
0.0660660660660661,6.44778124119046,2.97852888029663
0.0670670670670671,6.44737418750524,2.97668752148974
0.0680680680680681,6.44696128982567,2.97484674336541
0.0690690690690691,6.44654255619715,2.97300654449368
0.0700700700700701,6.44611799465787,2.97116692346808
0.0710710710710711,6.44568761323896,2.96932787890584
0.0720720720720721,6.44525141996434,2.96748940944815
0.0730730730730731,6.44480942285086,2.9656515137603
0.0740740740740741,6.44436162990824,2.96381419053194
0.0750750750750751,6.44390804913907,2.96197743847727
0.0760760760760761,6.44344868853886,2.96014125633525
0.0770770770770771,6.442983556096,2.95830564286982
0.0780780780780781,6.4425126597918,2.95647059687009
0.0790790790790791,6.44203600760049,2.95463611715057
0.0800800800800801,6.44155360748921,2.95280220255137
0.0810810810810811,6.44106546741803,2.95096885193839
0.0820820820820821,6.44057159533995,2.94913606420353
0.0830830830830831,6.44007199920093,2.94730383826491
0.0840840840840841,6.43956668693987,2.94547217306708
0.0850850850850851,6.43905566648862,2.94364106758117
0.0860860860860861,6.43853894577197,2.94181052080518
0.0870870870870871,6.43801653270774,2.93998053176408
0.0880880880880881,6.43748843520665,2.93815109951009
0.0890890890890891,6.43695466117246,2.93632222312285
0.0900900900900901,6.43641521850189,2.93449390170961
0.0910910910910911,6.43587011508465,2.93266613440544
0.0920920920920921,6.43531935880348,2.93083892037342
0.0930930930930931,6.43476295753411,2.92901225880484
0.0940940940940941,6.43420091914529,2.9271861489194
0.0950950950950951,6.43363325149879,2.92536058996538
0.0960960960960961,6.43305996244941,2.92353558121987
0.0970970970970971,6.432481059845,2.92171112198892
0.0980980980980981,6.43189655152642,2.91988721160777
0.0990990990990991,6.43130644532762,2.91806384944101
0.1001001001001,6.43071074907559,2.91624103488276
0.101101101101101,6.43010947059038,2.91441876735692
0.102102102102102,6.42950261768511,2.91259704631726
0.103103103103103,6.428890198166,2.91077587124769
0.104104104104104,6.42827221983233,2.90895524166239
0.105105105105105,6.42764869047649,2.90713515710603
0.106106106106106,6.42701961788395,2.90531561715391
0.107107107107107,6.42638500983331,2.90349662141217
0.108108108108108,6.42574487409628,2.90167816951796
0.109109109109109,6.42509921843766,2.89986026113962
0.11011011011011,6.42444805061543,2.89804289597684
0.111111111111111,6.42379137838067,2.89622607376085
0.112112112112112,6.4231292094776,2.8944097942546
0.113113113113113,6.42246155164361,2.89259405725292
0.114114114114114,6.42178841260923,2.89077886258265
0.115115115115115,6.42110980009816,2.88896421010291
0.116116116116116,6.42042572182729,2.88715009970517
0.117117117117117,6.41973618550664,2.88533653131345
0.118118118118118,6.41904119883946,2.8835235048845
0.119119119119119,6.41834076952219,2.88171102040794
0.12012012012012,6.41763490524444,2.87989907790642
0.121121121121121,6.41692361368907,2.87808767743581
0.122122122122122,6.41620690253211,2.87627681908533
0.123123123123123,6.41548477944283,2.87446650297769
0.124124124124124,6.41475725208375,2.8726567292693
0.125125125125125,6.41402432811061,2.87084749815037
0.126126126126126,6.41328601517239,2.86903880984508
0.127127127127127,6.41254232091131,2.86723066461174
0.128128128128128,6.41179325296288,2.86542306274293
0.129129129129129,6.41103881895587,2.86361600456563
0.13013013013013,6.41027902651229,2.86180949044139
0.131131131131131,6.40951388324748,2.86000352076646
0.132132132132132,6.40874339677004,2.85819809597194
0.133133133133133,6.40796757468185,2.85639321652389
0.134134134134134,6.40718642457814,2.85458888292351
0.135135135135135,6.40639995404741,2.85278509570724
0.136136136136136,6.4056081706715,2.85098185544692
0.137137137137137,6.40481108202558,2.84917916274988
0.138138138138138,6.40400869567812,2.84737701825912
0.139139139139139,6.40320101919098,2.84557542265343
0.14014014014014,6.40238806011932,2.84377437664745
0.141141141141141,6.40156982601171,2.8419738809919
0.142142142142142,6.40074632441003,2.84017393647361
0.143143143143143,6.39991756284957,2.83837454391568
0.144144144144144,6.39908354885897,2.8365757041776
0.145145145145145,6.39824428996029,2.83477741815537
0.146146146146146,6.39739979366894,2.83297968678156
0.147147147147147,6.39655006749379,2.8311825110255
0.148148148148148,6.39569511893706,2.82938589189334
0.149149149149149,6.39483495549444,2.82758983042817
0.15015015015015,6.39396958465499,2.82579432771011
0.151151151151151,6.39309901390126,2.82399938485644
0.152152152152152,6.3922232507092,2.82220500302168
0.153153153153153,6.39134230254822,2.8204111833977
0.154154154154154,6.39045617688119,2.81861792721379
0.155155155155155,6.38956488116443,2.81682523573679
0.156156156156156,6.38866842284776,2.81503311027117
0.157157157157157,6.38776680937445,2.8132415521591
0.158158158158158,6.38686004818127,2.81145056278055
0.159159159159159,6.38594814669848,2.80966014355337
0.16016016016016,6.38503111234984,2.8078702959334
0.161161161161161,6.38410895255265,2.80608102141451
0.162162162162162,6.38318167471766,2.80429232152867
0.163163163163163,6.38224928624922,2.80250419784609
0.164164164164164,6.38131179454518,2.80071665197521
0.165165165165165,6.38036920699693,2.79892968556285
0.166166166166166,6.3794215309894,2.7971433002942
0.167167167167167,6.37846877390111,2.79535749789293
0.168168168168168,6.37751094310412,2.79357228012127
0.169169169169169,6.37654804596406,2.79178764878001
0.17017017017017,6.37558008984017,2.7900036057086
0.171171171171171,6.37460708208523,2.78822015278521
0.172172172172172,6.37362903004567,2.78643729192675
0.173173173173173,6.37264594106149,2.78465502508894
0.174174174174174,6.37165782246631,2.78287335426637
0.175175175175175,6.37066468158739,2.7810922814925
0.176176176176176,6.36966652574558,2.77931180883976
0.177177177177177,6.36866336225541,2.77753193841952
0.178178178178178,6.367655198425,2.77575267238221
0.179179179179179,6.3666420415562,2.77397401291728
0.18018018018018,6.36562389894444,2.77219596225325
0.181181181181181,6.36460077787888,2.77041852265776
0.182182182182182,6.36357268564232,2.76864169643759
0.183183183183183,6.36253962951125,2.76686548593867
0.184184184184184,6.36150161675586,2.76508989354608
0.185185185185185,6.36045865464006,2.76331492168412
0.186186186186186,6.35941075042142,2.76154057281628
0.187187187187187,6.35835791135127,2.75976684944527
0.188188188188188,6.35730014467465,2.75799375411302
0.189189189189189,6.35623745763033,2.7562212894007
0.19019019019019,6.35516985745083,2.75444945792869
0.191191191191191,6.3540973513624,2.75267826235661
0.192192192192192,6.35301994658507,2.75090770538333
0.193193193193193,6.35193765033262,2.74913778974692
0.194194194194194,6.35085046981262,2.74736851822465
0.195195195195195,6.3497584122264,2.74559989363302
0.196196196196196,6.3486614847691,2.7438319188277
0.197197197197197,6.34755969462964,2.74206459670353
0.198198198198198,6.34645304899075,2.7402979301945
0.199199199199199,6.345341555029,2.7385319222737
0.2002002002002,6.34422521991474,2.73676657595334
0.201201201201201,6.34310405081218,2.73500189428468
0.202202202202202,6.34197805487937,2.73323788035802
0.203203203203203,6.34084723926819,2.73147453730265
0.204204204204204,6.33971161112438,2.72971186828682
0.205205205205205,6.33857117758756,2.72794987651767
0.206206206206206,6.33742594579119,2.72618856524124
0.207207207207207,6.33627592286264,2.72442793774236
0.208208208208208,6.33512111592316,2.72266799734464
0.209209209209209,6.33396153208789,2.72090874741039
0.21021021021021,6.33279717846587,2.71915019134059
0.211211211211211,6.33162806216007,2.7173923325748
0.212212212212212,6.33045419026736,2.71563517459109
0.213213213213213,6.32927556987857,2.71387872090601
0.214214214214214,6.32809220807844,2.7121229750745
0.215215215215215,6.32690411194566,2.71036794068979
0.216216216216216,6.32571128855289,2.70861362138336
0.217217217217217,6.32451374496673,2.70686002082483
0.218218218218218,6.32331148824778,2.70510714272192
0.219219219219219,6.32210452545059,2.70335499082029
0.22022022022022,6.3208928636237,2.70160356890353
0.221221221221221,6.31967650980968,2.69985288079301
0.222222222222222,6.31845547104506,2.69810293034779
0.223223223223223,6.31722975436042,2.69635372146456
0.224224224224224,6.31599936678033,2.69460525807747
0.225225225225225,6.31476431532341,2.69285754415809
0.226226226226226,6.31352460700231,2.69111058371525
0.227227227227227,6.31228024882372,2.68936438079494
0.228228228228228,6.31103124778839,2.68761893948021
0.229229229229229,6.30977761089116,2.68587426389104
0.23023023023023,6.30851934512088,2.6841303581842
0.231231231231231,6.30725645746053,2.68238722655313
0.232232232232232,6.30598895488716,2.68064487322783
0.233233233233233,6.30471684437192,2.67890330247471
0.234234234234234,6.30344013288007,2.67716251859644
0.235235235235235,6.30215882737097,2.67542252593182
0.236236236236236,6.3008729347981,2.67368332885564
0.237237237237237,6.29958246210909,2.67194493177855
0.238238238238238,6.2982874162457,2.67020733914686
0.239239239239239,6.29698780414382,2.66847055544243
0.24024024024024,6.29568363273351,2.66673458518248
0.241241241241241,6.294374908939,2.66499943291945
0.242242242242242,6.29306163967868,2.66326510324085
0.243243243243243,6.29174383186512,2.66153160076903
0.244244244244244,6.2904214924051,2.65979893016107
0.245245245245245,6.28909462819957,2.6580670961086
0.246246246246246,6.28776324614369,2.65633610333756
0.247247247247247,6.28642735312686,2.6546059566081
0.248248248248248,6.28508695603267,2.65287666071435
0.249249249249249,6.28374206173896,2.65114822048421
0.25025025025025,6.2823926771178,2.6494206407792
0.251251251251251,6.28103880903554,2.64769392649426
0.252252252252252,6.27968046435273,2.64596808255753
0.253253253253253,6.27831764992423,2.64424311393013
0.254254254254254,6.27695037259916,2.64251902560601
0.255255255255255,6.27557863922093,2.64079582261169
0.256256256256256,6.27420245662721,2.63907351000607
0.257257257257257,6.27282183165002,2.63735209288019
0.258258258258258,6.27143677111565,2.63563157635705
0.259259259259259,6.27004728184471,2.63391196559134
0.26026026026026,6.26865337065215,2.63219326576925
0.261261261261261,6.26725504434725,2.6304754821082
0.262262262262262,6.26585230973361,2.62875861985665
0.263263263263263,6.26444517360921,2.62704268429383
0.264264264264264,6.26303364276638,2.62532768072949
0.265265265265265,6.26161772399181,2.6236136145037
0.266266266266266,6.26019742406657,2.62190049098656
0.267267267267267,6.25877274976611,2.62018831557794
0.268268268268268,6.25734370786029,2.61847709370729
0.269269269269269,6.25591030511335,2.61676683083329
0.27027027027027,6.25447254828395,2.61505753244367
0.271271271271271,6.25303044412517,2.61334920405487
0.272272272272272,6.25158399938453,2.61164185121183
0.273273273273273,6.25013322080395,2.60993547948769
0.274274274274274,6.24867811511983,2.60823009448351
0.275275275275275,6.24721868906301,2.60652570182801
0.276276276276276,6.24575494935879,2.60482230717725
0.277277277277277,6.24428690272693,2.60311991621438
0.278278278278278,6.24281455588169,2.60141853464934
0.279279279279279,6.24133791553182,2.59971816821855
0.28028028028028,6.23985698838053,2.59801882268463
0.281281281281281,6.23837178112557,2.59632050383607
0.282282282282282,6.23688230045919,2.59462321748699
0.283283283283283,6.23538855306817,2.59292696947675
0.284284284284284,6.2338905456338,2.5912317656697
0.285285285285285,6.23238828483193,2.58953761195484
0.286286286286286,6.23088177733293,2.5878445142455
0.287287287287287,6.22937102980178,2.58615247847902
0.288288288288288,6.22785604889796,2.58446151061645
0.289289289289289,6.22633684127557,2.58277161664217
0.29029029029029,6.22481341358326,2.58108280256363
0.291291291291291,6.2232857724643,2.57939507441092
0.292292292292292,6.22175392455653,2.57770843823654
0.293293293293293,6.22021787649242,2.57602290011496
0.294294294294294,6.21867763489904,2.57433846614234
0.295295295295295,6.2171332063981,2.57265514243616
0.296296296296296,6.21558459760593,2.57097293513487
0.297297297297297,6.21403181513351,2.56929185039751
0.298298298298298,6.21247486558647,2.5676118944034
0.299299299299299,6.21091375556509,2.56593307335173
0.3003003003003,6.20934849166432,2.56425539346125
0.301301301301301,6.2077790804738,2.56257886096983
0.302302302302302,6.20620552857785,2.56090348213415
0.303303303303303,6.20462784255547,2.5592292632293
0.304304304304304,6.20304602898038,2.5575562105484
0.305305305305305,6.20146009442099,2.55588433040222
0.306306306306306,6.19987004544045,2.5542136291188
0.307307307307307,6.19827588859663,2.55254411304307
0.308308308308308,6.19667763044212,2.55087578853644
0.309309309309309,6.1950752775243,2.54920866197641
0.31031031031031,6.19346883638525,2.54754273975619
0.311311311311311,6.19185831356184,2.54587802828428
0.312312312312312,6.19024371558572,2.54421453398409
0.313313313313313,6.1886250489833,2.54255226329348
0.314314314314314,6.18700232027578,2.54089122266444
0.315315315315315,6.18537553597917,2.53923141856257
0.316316316316316,6.18374470260428,2.53757285746676
0.317317317317317,6.18210982665672,2.53591554586871
0.318318318318318,6.18047091463694,2.53425949027254
0.319319319319319,6.17882797304022,2.53260469719434
0.32032032032032,6.17718100835667,2.53095117316178
0.321321321321321,6.17553002707126,2.52929892471361
0.322322322322322,6.1738750356638,2.52764795839932
0.323323323323323,6.17221604060897,2.52599828077862
0.324324324324324,6.17055304837635,2.52434989842104
0.325325325325325,6.16888606543037,2.5227028179055
0.326326326326326,6.16721509823036,2.52105704581983
0.327327327327327,6.16554015323057,2.51941258876033
0.328328328328328,6.16386123688013,2.51776945333134
0.329329329329329,6.16217835562309,2.51612764614478
0.33033033033033,6.16049151589846,2.51448717381966
0.331331331331331,6.15880072414014,2.51284804298167
0.332332332332332,6.15710598677699,2.51121026026267
0.333333333333333,6.15540731023284,2.50957383230028
0.334334334334334,6.15370470092645,2.50793876573735
0.335335335335335,6.15199816527157,2.50630506722155
0.336336336336336,6.15028770967691,2.50467274340483
0.337337337337337,6.14857334054618,2.50304180094302
0.338338338338338,6.14685506427808,2.50141224649529
0.339339339339339,6.14513288726631,2.49978408672371
0.34034034034034,6.14340681589958,2.49815732829273
0.341341341341341,6.14167685656163,2.49653197786872
0.342342342342342,6.13994301563122,2.49490804211949
0.343343343343343,6.13820529948216,2.49328552771376
0.344344344344344,6.13646371448327,2.4916644413207
0.345345345345345,6.13471826699847,2.49004478960942
0.346346346346346,6.13296896338671,2.4884265792485
0.347347347347347,6.13121581000202,2.48680981690542
0.348348348348348,6.12945881319354,2.48519450924616
0.349349349349349,6.12769797930544,2.48358066293458
0.35035035035035,6.12593331467703,2.48196828463201
0.351351351351351,6.12416482564271,2.48035738099668
0.352352352352352,6.12239251853202,2.47874795868323
0.353353353353353,6.12061639966956,2.4771400243422
0.354354354354354,6.11883647537514,2.4755335846195
0.355355355355355,6.11705275196365,2.47392864615589
0.356356356356356,6.11526523574516,2.47232521558649
0.357357357357357,6.11347393302488,2.47072329954022
0.358358358358358,6.1116788501032,2.46912290463928
0.359359359359359,6.10987999327566,2.46752403749865
0.36036036036036,6.10807736883301,2.46592670472553
0.361361361361361,6.10627098306117,2.46433091291882
0.362362362362362,6.10446084224128,2.46273666866861
0.363363363363363,6.10264695264967,2.4611439785556
0.364364364364364,6.10082932055788,2.4595528491506
0.365365365365365,6.0990079522327,2.45796328701398
0.366366366366366,6.09718285393613,2.45637529869513
0.367367367367367,6.09535403192543,2.4547888907319
0.368368368368368,6.0935214924531,2.4532040696501
0.369369369369369,6.09168524176689,2.4516208419629
0.37037037037037,6.08984528610983,2.45003921417034
0.371371371371371,6.08800163172024,2.44845919275872
0.372372372372372,6.08615428483169,2.4468807842001
0.373373373373373,6.08430325167306,2.44530399495173
0.374374374374374,6.08244853846853,2.44372883145549
0.375375375375375,6.08059015143759,2.44215530013733
0.376376376376376,6.07872809679506,2.44058340740675
0.377377377377377,6.07686238075106,2.43901315965619
0.378378378378378,6.07499300951106,2.4374445632605
0.379379379379379,6.07311998927589,2.43587762457641
0.38038038038038,6.07124332624168,2.43431234994188
0.381381381381381,6.06936302659998,2.43274874567563
0.382382382382382,6.06747909653767,2.43118681807653
0.383383383383383,6.06559154223703,2.42962657342302
0.384384384384384,6.0637003698757,2.42806801797259
0.385385385385385,6.06180558562673,2.42651115796118
0.386386386386386,6.05990719565858,2.4249559996026
0.387387387387387,6.0580052061351,2.423402549088
0.388388388388388,6.05609962321558,2.42185081258526
0.389389389389389,6.05419045305471,2.42030079623844
0.39039039039039,6.05227770180264,2.4187525061672
0.391391391391391,6.05036137560496,2.41720594846623
0.392392392392392,6.0484414806027,2.41566112920467
0.393393393393393,6.04651802293236,2.41411805442553
0.394394394394394,6.04459100872592,2.41257673014514
0.395395395395395,6.0426604441108,2.41103716235253
0.396396396396396,6.04072633520996,2.40949935700889
0.397397397397397,6.0387886881418,2.40796332004698
0.398398398398398,6.03684750902026,2.40642905737054
0.399399399399399,6.03490280395476,2.40489657485374
0.4004004004004,6.03295457905029,2.40336587834055
0.401401401401401,6.0310028404073,2.40183697364421
0.402402402402402,6.02904759412183,2.40030986654664
0.403403403403403,6.02708884628543,2.39878456279781
0.404404404404404,6.02512660298522,2.39726106811522
0.405405405405405,6.02316087030388,2.39573938818332
0.406406406406406,6.02119165431966,2.39421952865285
0.407407407407407,6.01921896110636,2.39270149514035
0.408408408408408,6.0172427967334,2.39118529322753
0.409409409409409,6.01526316726579,2.38967092846068
0.41041041041041,6.01328007876411,2.38815840635012
0.411411411411411,6.01129353728459,2.38664773236961
0.412412412412412,6.00930354887904,2.38513891195573
0.413413413413413,6.00731011959493,2.38363195050735
0.414414414414414,6.00531325547536,2.38212685338502
0.415415415415415,6.00331296255904,2.38062362591038
0.416416416416416,6.00130924688037,2.37912227336561
0.417417417417417,5.9993021144694,2.37762280099281
0.418418418418418,5.99729157135183,2.37612521399345
0.419419419419419,5.99527762354904,2.37462951752777
0.42042042042042,5.99326027707812,2.3731357167142
0.421421421421421,5.99123953795181,2.37164381662881
0.422422422422422,5.98921541217859,2.37015382230468
0.423423423423423,5.98718790576263,2.36866573873137
0.424424424424424,5.98515702470381,2.36717957085429
0.425425425425425,5.98312277499774,2.36569532357419
0.426426426426426,5.98108516263578,2.36421300174651
0.427427427427427,5.97904419360499,2.36273261018085
0.428428428428428,5.97699987388823,2.36125415364041
0.429429429429429,5.97495220946407,2.35977763684133
0.43043043043043,5.97290120630688,2.35830306445224
0.431431431431431,5.97084687038678,2.35683044109357
0.432432432432432,5.96878920766968,2.35535977133706
0.433433433433433,5.96672822411728,2.35389105970515
0.434434434434434,5.96466392568708,2.35242431067042
0.435435435435435,5.96259631833239,2.35095952865501
0.436436436436436,5.96052540800231,2.3494967180301
0.437437437437437,5.95845120064178,2.34803588311527
0.438438438438438,5.95637370219157,2.34657702817798
0.439439439439439,5.95429291858829,2.34512015743302
0.44044044044044,5.95220885576437,2.34366527504191
0.441441441441441,5.95012151964813,2.34221238511237
0.442442442442442,5.94803091616373,2.34076149169774
0.443443443443443,5.9459370512312,2.33931259879643
0.444444444444444,5.94383993076645,2.33786571035138
0.445445445445445,5.94173956068128,2.33642083024947
0.446446446446446,5.93963594688337,2.33497796232101
0.447447447447447,5.93752909527632,2.33353711033916
0.448448448448448,5.93541901175963,2.33209827801939
0.449449449449449,5.93330570222871,2.33066146901893
0.45045045045045,5.93118917257491,2.32922668693622
0.451451451451451,5.92906942868549,2.32779393531041
0.452452452452452,5.92694647644368,2.32636321762073
0.453453453453453,5.92482032172863,2.32493453728606
0.454454454454454,5.92269097041548,2.32350789766431
0.455455455455455,5.92055842837529,2.3220833020519
0.456456456456456,5.91842270147513,2.32066075368327
0.457457457457457,5.91628379557804,2.31924025573032
0.458458458458458,5.91414171654304,2.31782181130185
0.459459459459459,5.91199647022515,2.31640542344312
0.46046046046046,5.90984806247539,2.31499109513523
0.461461461461461,5.9076964991408,2.31357882929467
0.462462462462462,5.90554178606442,2.31216862877277
0.463463463463463,5.90338392908535,2.31076049635521
0.464464464464464,5.9012229340387,2.30935443476147
0.465465465465465,5.89905880675563,2.30795044664434
0.466466466466466,5.89689155306333,2.30654853458944
0.467467467467467,5.89472117878509,2.30514870111466
0.468468468468468,5.89254768974022,2.3037509486697
0.469469469469469,5.89037109174413,2.30235527963558
0.47047047047047,5.88819139060832,2.30096169632409
0.471471471471471,5.88600859214034,2.29957020097737
0.472472472472472,5.88382270214388,2.29818079576737
0.473473473473473,5.8816337264187,2.29679348279537
0.474474474474474,5.87944167076069,2.29540826409153
0.475475475475475,5.87724654096186,2.29402514161435
0.476476476476476,5.87504834281033,2.29264411725028
0.477477477477477,5.87284708209037,2.29126519281315
0.478478478478478,5.8706427645824,2.2898883700438
0.479479479479479,5.86843539606295,2.28851365060952
0.48048048048048,5.86622498230477,2.28714103610366
0.481481481481481,5.86401152907672,2.28577052804514
0.482482482482482,5.86179504214385,2.28440212787798
0.483483483483483,5.85957552726739,2.2830358369709
0.484484484484485,5.85735299020478,2.28167165661681
0.485485485485485,5.85512743670961,2.28030958803242
0.486486486486487,5.85289887253171,2.27894963235777
0.487487487487487,5.8506673034171,2.2775917906558
0.488488488488488,5.84843273510803,2.27623606391193
0.48948948948949,5.84619517334297,2.2748824530336
0.49049049049049,5.84395462385661,2.2735309588499
0.491491491491492,5.84171109237991,2.27218158211111
0.492492492492492,5.83946458464004,2.27083432348828
0.493493493493493,5.83721510636046,2.26948918357284
0.494494494494495,5.83496266326086,2.26814616287622
0.495495495495495,5.83270726105722,2.26680526182937
0.496496496496497,5.8304489054618,2.26546648078242
0.497497497497497,5.82818760218313,2.2641298200043
0.498498498498498,5.82592335692603,2.26279527968231
